date,credit_gdp_gap,sloos_ci,cape,buffett,courbe_10a3m,m2_yoy,taux_reel_10a,baa_aaa_spread,vix,nfci_leverage,margin_loans_z1,current_account_gdp,top1_wealth_share,net_equity_issuance_gdp,corp_debt_to_profits
2016-11-01,-1.3588001602213335,0.1852274125412783,1.5300189156143966,2.044743889772875,0.15518007796229658,0.11965746854718368,0.8973220275639194,0.48142752744689266,0.5914953587603494,-0.5525748478834213,-0.4924352558239788,0.4600442421905144,1.6067484839565678,1.0014339040797848,-0.007756443060333261
2016-12-01,-1.3560949262721114,0.1849296607362128,1.6810778380504208,2.038198628535324,-0.10767588591987333,-0.022013261739506407,0.6424053922071951,0.5947547663693683,0.9539301895680304,-0.7710069117564422,-0.49205642324513627,0.45971267286652784,1.5980618331561625,1.0001919602820624,-0.007751802385008775
2017-01-01,-1.2582024737701247,0.18889425271360114,1.7089550566400993,2.223272323134696,-0.047346913840706335,-0.18723301726806585,0.7832558922006467,0.6370120143443291,1.0646019976395524,-0.7841784260857659,-0.10432465034974181,0.37455924547651653,1.589514677543283,0.9323703972286261,-0.17654246557400133
2017-02-01,-1.255935153557872,0.18859208076724018,1.7957873204082377,2.2151342918268924,-0.028376568404527413,-0.219915402163579,0.8018469727136279,0.7076420185710107,1.0713584679090817,-0.6777062929882077,-0.10425953054808772,0.37430580230522636,1.5811033227501303,0.9312938356420126,-0.1764338100090811
2017-03-01,-1.2536800520587807,0.18829135452159648,1.8582917401625583,2.207084996567549,0.11568276419006714,-0.19950710752727277,0.7069105313447198,0.7355993642610934,1.0196368887471101,-0.5322594877036991,-0.10419453254029892,0.37405287299803464,1.5728242099494243,0.9302209961420409,-0.17632535482736533
2017-04-01,-1.1010442519974648,0.3677226648259835,1.828364882637641,2.2337362682227653,0.3380536053243663,-0.2781600625018279,0.8045974654845969,0.6924989433475179,0.8537645273980807,-0.4160841249203123,-0.04809738649003442,0.5480272594499408,1.5646739095272766,0.6295290724340167,-0.1224463939251575
2017-05-01,-1.0993516713137066,0.3670836204288546,1.887257962764976,2.225526436734432,0.41805100173431775,-0.31984877858902705,0.7199965783012012,0.6920653322206993,1.1502234605036943,-0.3784306401606827,-0.04806772873379842,0.5476058483119274,1.55664911511336,0.6289881267068701,-0.12237248097629251
2017-06-01,-1.097666876032557,0.36644789756739254,1.9497898712480322,2.2174064880712896,0.610948372468553,-0.4348470861349629,0.7260893135805196,0.7058459708403519,1.1918792297762248,-0.39002677396268776,-0.04803812577268435,0.547185408097482,1.5487466379447192,0.628448573532591,-0.12229870171825041
2017-07-01,-1.0539301972224147,0.41306154120008126,1.9848877167417238,2.274050185729365,0.5701380722881901,-0.4349238103212439,0.6289325514995467,0.705399182482981,1.2201519632428892,-0.38851401141545155,-0.2485748709094834,0.32762785284945695,1.5409634015414837,1.4397678340502853,-0.06589597195486813
2017-08-01,-1.0523907453303345,0.4123279972222675,1.9688620720074914,2.2654715142581034,0.6189246896734171,-0.509713592888047,0.7470825424394879,0.7191724037575715,0.991456707174093,-0.36425045146340307,-0.24841308348286856,0.32741410136353233,1.5332964366742137,1.4370567128406138,-0.0658567527817169
2017-09-01,-1.0508580228060227,0.4115983493883647,2.0037369750983727,2.256989224321316,0.6374781905618034,-0.5671234003297617,0.8140132729674429,0.732933905591868,1.1899528108663158,-0.3723699744154884,-0.24825161157622816,0.3272007677576469,1.5257428766042285,1.4343608549799158,-0.0658176035516502
2017-10-01,-0.9056663156923483,0.6091023943099114,2.1128647410960633,2.416282542137112,0.5350589364921531,-0.6110595749059216,0.670515921328647,0.6613328764846649,1.2265287338574655,-0.44216228947021835,0.7436345920272299,0.3760250511038356,1.5617115502523495,0.744726353304328,0.29611460201273754
2017-11-01,-0.9045301315567804,0.6078465910516752,2.165726385946959,2.406224600947575,0.6837569611350766,-0.7362483378013073,0.6703711728955671,0.6893909826994915,1.1677148397715502,-0.5120406841245057,0.742929079022608,0.37577306186731463,1.5538634130990854,0.7440190651146861,0.29592439552254657
2017-12-01,-0.9033982147828397,0.6065985293613275,2.2790475351059385,2.396291248901245,0.7208042958683706,-0.7066969247432716,0.6598231268726169,0.6747309297669124,1.1996682710706006,-0.5455220887150497,0.742225570999558,0.3755215786419762,1.5461325114841995,0.7433137890515807,0.2957345551365146
2018-01-01,-0.998137890847812,0.6701427738339212,2.4560224178580894,2.276742957854901,0.6369413559256999,-0.8818603052409345,0.617241072264351,0.6743181773750999,1.0911268593217438,-0.5545185117130221,0.6524150384787508,0.4043394999472133,1.4521776232861805,1.3505962945860566,0.08412941698387921
2018-02-01,-0.9967703112011853,0.6686954004835913,2.2622787498031705,2.2681998300953867,0.5265215163990621,-0.9694692646879001,0.3793577966905629,0.7023833362822893,-0.40793696082316844,-0.6087588646625256,0.6518489136766711,0.4040642548398875,1.4456343010166326,1.3482757108776138,0.08407956378417661
2018-03-01,-0.9954083400441017,0.6672573728059346,2.224472016470306,2.2597521774207703,0.6679076874712184,-0.9898091198235983,0.38411615894683016,0.5880020497012792,0.045147148726789856,-0.6972099169836815,0.6512842605632178,0.4037895711744884,1.4391787126817348,1.3459670522500093,0.08402979910603134
2018-04-01,-0.8495098047531516,0.7220976304647142,2.0964385911740218,2.361193398568202,0.6986222232966474,-1.0859476759817321,0.39433844313585414,0.5164273821325319,0.14466346055132664,-0.6715392823425029,0.22439429094226318,0.3532691319077783,1.3897966998180842,3.0581022192371266,0.0012607217142892127
2018-05-01,-0.8485100331120057,0.7204746533486038,2.133437611590778,2.3518094656700015,0.6999714871330844,-1.0646936662546498,0.28988462060477044,0.5018995375873072,0.690382933512739,-0.47761222593722996,0.2242513935866051,0.35303747030830285,1.3839409014557897,3.0390303227600444,0.0012599825056413983
2018-06-01,-0.8475137845781889,0.718862580237783,2.1869859723720877,2.342536555619841,0.7913541702241421,-0.9777446338492568,0.33411961033570853,0.44460088298230727,0.7476868731640235,-0.18892397380058043,0.22410876890036746,0.35280626392803377,1.3781585665193872,3.0203109084277924,0.0012592445957458978
2018-07-01,-0.8834107203409566,0.9166323115434184,2.2208826397822174,2.538165866150785,0.8658027241680417,-1.0483995747738613,0.3550893126046639,0.3730545183976868,0.8158643967304124,-0.006146940656091159,0.20885074333624795,0.6103777240632827,1.4581315350061093,0.6069749800414845,0.06665603656408663
2018-08-01,-0.8823399751329809,0.9141623870065545,2.2911017365509343,2.526798096678565,0.9353201294368515,-1.0678264861831328,0.33725878916299273,0.41568724436085674,0.8930095167161669,0.09017435062159193,0.2087190771493938,0.6098909182512929,1.4516378836884245,0.6064731026680613,0.06661691740146157
2018-09-01,-0.8812731156596885,0.9117123407378779,2.320979811165526,2.515581739540257,0.9127906160098289,-1.1354653654953282,0.23578864691669058,0.4012088544543608,0.8427879017695072,0.1922431829637655,0.20858765968433243,0.6094052756936911,1.4452302940530721,0.6059724685646919,0.06657786703332301
2018-10-01,-0.8404553483142081,0.909281907406469,2.0836880032690144,1.802890619340687,0.8924406987624375,-1.2511806380242756,0.0581983442432079,0.3581737399639196,-0.010237558523837894,0.2655562002081453,-0.6672205885747022,0.6687885829870627,1.139998324410303,2.777098532880959,0.14686510108734088
2018-11-01,-0.8394829983272984,0.9068708266142017,1.9566271013726912,1.7982835355817826,0.9970125819594263,-1.2964497583802788,-0.021975170075547015,0.2580008663010661,-0.015105924107848051,0.29800464261072707,-0.6666400392306474,0.6682280972998816,1.136291346710089,2.762606414899823,0.14677774326227383
2018-12-01,-0.8385140168536629,0.9044788427784503,1.6742573496745212,1.793711601036324,1.2898555244165966,-1.1297235157784928,0.085685701481908,0.10066301209125532,-0.752378779487017,0.2596106819442434,-0.6660610031806768,0.667669018881566,1.1326203309361886,2.7483388695384656,0.1466905411424263
2019-01-01,-0.8130045270925175,0.08904062857244892,1.685302185032272,2.3147090943013677,1.405148396129045,-0.9916330216728615,0.1929223671499655,-0.013775227075621729,-0.03725743465766664,0.12963188177211962,-0.9658669751995259,0.5371462677704041,1.384980511305187,1.7901253908765233,0.3053833362575235
2019-02-01,-0.812092662400664,0.08891158807330653,1.8537147096796476,2.3059081266488075,1.4474687688090866,-1.0013241160786694,0.3271686672255283,0.029147020646051847,0.5390192993341166,-0.02030431875268026,-0.9647470246766947,0.5367468960059645,1.3793179904054744,1.7856163962296143,0.3051896017697844
2019-03-01,-0.8111838603986131,0.08878310699237797,1.856316099592198,2.2972068115151956,1.552755926492004,-1.037061047379651,0.48456732079436926,0.15793650163988787,0.6375874383923731,-0.12238582211251735,-0.9636309625352415,0.5363484139626549,1.3737244180643529,1.7811413126021238,0.3049962355729812
2019-04-01,-0.7270207097830854,0.3946425189161269,1.9354316361684603,2.338274451585441,1.5628474485972972,-1.0025799249499703,0.55298733949253,0.24376862607570765,0.8403685192214861,-0.15582227684216582,-0.7404271080982613,0.5547798483588292,1.3681984060673806,-0.27642286351822776,0.3447370253221182
2019-05-01,-0.7262733255086866,0.39399205711778273,1.8022412608636187,2.3292637153407956,1.6543954770296323,-0.8733881581902664,0.5815621062997949,0.31526895630204443,0.33659483073390967,-0.1300237215393008,-0.739741862034035,0.5543626424931763,1.3627386050186847,-0.2762450483683463,0.3445139775720858
2019-06-01,-0.7255282423912586,0.393344802487258,1.8060479397795248,2.320356374932742,1.7714992014603415,-0.74308954073153,0.7982469814331826,0.2005089582014674,0.4541273318667514,-0.07760011285784157,-0.7390585156784656,0.5539463767149191,1.3573437029564304,-0.27606757596374815,0.34429136226667967
2019-07-01,-0.6738929895067192,0.33129666221482984,1.9064369560379457,2.26602425574789,1.7097537720841827,-0.6303294659397631,0.8708971547470545,0.2720874281850324,0.7906032247826443,-0.02777134221233525,-0.7412096858625709,0.46297379780263864,1.2673511533630992,0.951480558358112,0.2684593765579355
2019-08-01,-0.673236611330101,0.3307768393721767,1.716693703507248,2.257768322331775,1.9519824840478195,-0.5386852533247515,1.1654934330816866,0.4153399548871963,0.031614689622134116,0.030366235284136827,-0.7405256550507665,0.462651636346145,1.2627981580057996,0.9504007991661215,0.2682935261335838
2019-09-01,-0.6725821481132359,0.3302594565708179,1.7911617653451253,2.2496019935654976,1.8262658611158031,-0.4159883264319229,1.077652747309012,0.4294798725250403,0.4889418059525826,0.06171359996928437,-0.7398435152247209,0.4623301466341525,1.2582939251505687,0.9493247090978594,0.2681279827392747
2019-10-01,-0.7250958368295015,-0.03143391959858188,1.7322501732545177,2.5054640522115124,1.582401628091387,-0.10368546697635547,1.034539515359237,0.38623091067646226,0.5004691454297369,0.04818336579838034,-0.28019900646298257,0.3462434396278787,1.3383060678969358,0.7437666068561537,0.16835717795748936
2019-11-01,-0.7243577513562023,-0.03138982064179017,1.8753056005553526,2.4946845212121698,1.3869183272354237,0.10517997588394834,1.0005562275701285,0.4291017833088714,0.8933264040447809,0.04534982121942943,-0.2800196957155428,0.34602202544845934,1.3332005494860237,0.7430809842787746,0.16825776053632419
2019-12-01,-0.7236219161293144,-0.031345906765071783,1.9448301915514177,2.4840429632091428,1.330949142434497,-0.042761467715459835,1.0256688369168598,0.4432480346715864,0.7261828345946436,0.1179762734319961,-0.2798407288090723,0.345801035554578,1.328153068433291,0.742397254969892,0.16815851903675688
2020-01-01,-0.22850286947921317,0.2075784047943932,2.037069600488662,1.5592869429223897,1.4094637466509778,-0.038227348900476375,1.1413615766606402,0.5004693743570002,0.6999715785045142,0.27459745987753986,0.05815414069152374,0.29917263538963246,0.7323056895011925,0.6359541715187298,0.4467395006994078
2020-02-01,-0.22834315357766052,0.20727743181119634,1.9968101556046756,1.5561252924705185,1.623926550770792,0.0024685054873725895,1.3001853731791553,0.5002117366090679,-0.06481205455322557,0.533253633209407,0.05811964412325004,0.2989871530240937,0.7307790195274413,0.6354259746260225,0.44643277135582465
2020-03-01,-0.22818377214420776,0.20697776438744236,1.1344451695049484,1.5529828025078907,1.0694331085514721,1.187239848157,1.297586793513721,-0.13239710341626487,-5.005838234697698,0.7939745603233731,0.05808520887170662,0.29880201525885064,0.7292618658486328,0.6348990920694727,0.44612667307588144
2020-04-01,0.6383270894375644,-1.6305828330411016,1.2951725907184648,2.847787144184096,1.1160686987178683,3.572012107835036,1.6526760537739487,-0.7504502676660277,-2.851227463067518,0.8815330747957687,-0.3860143176332477,0.7194196701803364,1.0241357089283896,-0.287574931094479,0.663291212245504
2020-05-01,0.6377324849282957,-1.6223717877195833,1.4978342625224565,2.8325810412307675,1.0892768186344166,5.241925081228404,1.6333962163136333,-0.3905867920801185,-1.485063380465792,0.6958705579008614,-0.38575298655895524,0.7188003738637146,1.0213117132924763,-0.28739149085947513,0.6627463504938353
2020-06-01,0.6371395395602054,-1.6142836390211477,1.7156806660083228,2.817615986814018,1.0665396644365897,5.431691365274844,1.7316388749484286,-0.0307702530593962,-1.5068909034778393,0.39451838578389675,-0.3854921856225975,0.7181826746624109,1.0185109713273277,-0.287208401257882,0.6622028297047732
2020-07-01,0.7484905369906868,-2.8884265102569335,1.8240585961487754,2.874460361588958,1.1285665495436747,5.423747993293915,2.0266607033574284,0.01241885413358134,-0.9551824039632908,0.2568332449201015,0.3437493915348348,0.9435116865101878,1.0580154833805366,-0.6881893701321546,-0.3463050094472513
2020-08-01,0.7477206647829633,-2.8519786802511997,2.047621062589555,2.858911378500604,1.0821919956704928,5.246322839173183,2.192879081215387,0.22838008598775517,-0.44730159621631194,0.3247897116076075,0.3435237251423166,0.9425034968597636,1.0550219551846054,-0.6875938546614728,-0.3460845545242826
2020-09-01,0.7469531642499833,-2.81687714136632,1.9983187908793512,2.8436120633420088,1.0571556979911014,5.355405084695007,2.1267042432916425,0.18507296265427586,-1.0556905618606263,0.4454206426028725,0.3432985026721562,0.941498533430987,1.0520537158588001,-0.6869998830101435,-0.3458645201458437
2020-10-01,0.8953846840394777,-1.3750992530495711,2.059587986528011,3.468935579858907,0.9515046127614155,5.2207955417173,2.0366998802740603,0.12735885521704696,-1.2812029021190874,0.5085654986351036,1.3642716988414996,1.08752230390458,1.3023784046538927,-0.2360886721329722,-0.2350333035075297
2020-11-01,0.894325388064348,-1.3697106584839511,2.2281335400222346,3.442707757024342,0.8671661307084646,5.31896661172914,1.934790465059165,0.2570367433375786,-0.7094010428335189,0.4217588610034484,1.3619885330357233,1.086185066161415,1.2977307145085808,-0.2359428600375932,-0.23489281416343447
2020-12-01,0.8932698444740149,-1.3643849713930065,2.41044481820868,3.4170660494795753,0.8053059766837741,5.319230392590337,2.0589677175081555,0.4011126529940056,-0.37209770257644914,0.2562708546763388,1.3597167959596865,1.084852751027586,1.2931324698423385,-0.235797317797143,-0.23475257646631079
2021-01-01,0.8848575820629271,0.011203369098149226,2.5129880167939014,3.6043783615043608,0.6688456933517727,5.51908490289354,2.0531129843074893,0.5595598669606276,-0.696836924081596,0.03377952800996548,1.8895142627014898,1.1580187908072341,1.330625193363819,-1.1258425998888864,-0.44344588043838856
2021-02-01,0.8838256914031369,0.011188298995173965,2.592436726475243,3.575248592653301,0.47269861912263483,5.726275511801269,1.9487688969938388,0.6602223432238503,-0.46835298272403536,-0.2700525894524865,1.884486938730366,1.15649683952427,1.3257846150200487,-1.1243541883237727,-0.443146272922944
2021-03-01,0.8827974039549369,0.011173289542691998,2.577712908552765,3.5468139286489904,0.14535765027950492,4.824834876814288,1.6648873721103679,0.6886862306590876,-0.3007630270082795,-0.5320925822410425,1.8794995407259147,1.1549808754720168,1.3209965248768678,-1.1228716666746175,-0.44284727198880125
2021-04-01,0.5345365283950397,0.8926400045139924,2.811659834595313,3.7813868822254024,0.11419493699246465,3.1636639142072838,1.7018142793391093,0.6882729815546521,0.26985133733570105,-0.6321052511524963,2.654204222896363,1.2753286247791755,1.3581657946739467,-0.5658711835959445,-0.6336723170427156
2021-05-01,0.5340888082874663,0.8904983954167855,2.780340592788948,3.748123459562913,0.12404356812599246,1.9812552345244916,1.8209475284025016,0.7455812317491539,-0.032861200498718456,-0.5833850942489089,2.6418514067723002,1.2734546815466425,1.3531331060773006,-0.56543709668022,-0.6331725205063335
